original_id,value,unit,year,current_metric_type,new_metric_type,context_preview,sector,country,company_size,reason,confidence
513,0.0,percentage,2024,general_rate,adoption_metric,16 (53.3%) jpn 50-249 ict 5 (16.7%) 10 (33.3%) 0 (0.0%) 15 (50.0%) 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
518,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 11 (36.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) 14 (46.7%) 250+ ict 6 (20.0%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
519,0.0,percentage,2024,general_rate,adoption_metric,%) 14 (46.7%) 250+ ict 6 (20.0%) 14 (46.7%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
522,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 3 (10.0%) 8 (26.7%) 5 (16.7%) 15 (50.0%) 0 (0.0%) 10 (33.3%) 250+ ict 8 (26.7%) 17 (56.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
523,0.0,percentage,2024,general_rate,adoption_metric,%) 10 (33.3%) 250+ ict 8 (26.7%) 17 (56.7%) 0 (0.0%) 5 (16.7%) 8 (26.7%) 12 (40.0%) 2 (6.7%) 8 (26.7...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
525,0.0,percentage,2024,general_rate,adoption_metric,ry helpful can 50-249 ict 6 (20.0%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 11 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
529,0.0,percentage,2024,general_rate,adoption_metric,.0%) (10.0%) (46.7%) (0.0%) (43.3%) (20.0%) (30.0%) (0.0%) (50.0%) 250+ ict 3 (10.0%) 16 (53.3%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
536,0.0,percentage,2024,general_rate,adoption_metric,9 (30.0%) fra 50-249 ict 6 (20.0%) 10 (33.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 16 (53.3%) 0 (0.0%) 10 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
542,0.0,percentage,2024,general_rate,adoption_metric,63.3%) 0 (0.0%) 13 (43.3%) 0 (0.0%) 17 (56.7%) 0 (0.0%) 19 (63.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
543,0.0,percentage,2024,general_rate,adoption_metric,43.3%) 0 (0.0%) 17 (56.7%) 0 (0.0%) 19 (63.3%) 0 (0.0%) 11 (36.7%) 250+ ict 4 (13.3%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
544,0.0,percentage,2024,general_rate,adoption_metric,%) 11 (36.7%) 250+ ict 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40.0%) 4 (13.3%) 14 (46.7%) 0 (0.0%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
548,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) gbr 50-249 ict 7 (23.3%) 14 (46.7%) 0 (0.0%) 9 (30.0%) 5 (16.7%) 13 (43.3%) 0 (0.0%) 12 (...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
554,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 250+ ict 4 (13.3%) 15 (50.0%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
555,0.0,percentage,2024,general_rate,adoption_metric,%) 15 (50.0%) 250+ ict 4 (13.3%) 15 (50.0%) 0 (0.0%) 11 (36.7%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 9 (30....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
559,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 11 (36.7%) 5 (16.7%) 13 (43.3%) 0 (0.0%) 12 (40.0%) ita 50-249 ict 5 (16.7%) 16 (53.3...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
561,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 1 (3.3%) 16 (53.3%) 7 (23.3%) 17 (56.7%) 0 (0.0%) 6 (20.0%) 250+ ict 7 (23.3%) 16 (53.3%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
562,0.0,percentage,2024,general_rate,adoption_metric,0%) 6 (20.0%) 250+ ict 7 (23.3%) 16 (53.3%) 0 (0.0%) 7 (23.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 13 (43....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
564,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 1 (3.3%) 19 (63.3%) 7 (23.3%) 13 (43.3%) 0 (0.0%) 10 (33.3%) jpn 50-249 ict 10 (33.3%) 15 (50....,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
567,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 0 (0.0%) 16 (53.3%) 2 (6.7%) 20 (66.7%) 0 (0.0%) 8 (26.7%) 250+ ict 5 (16.7%) 17 (56.7%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
568,0.0,percentage,2024,general_rate,adoption_metric,0%) 8 (26.7%) 250+ ict 5 (16.7%) 17 (56.7%) 0 (0.0%) 8 (26.7%) 7 (23.3%) 9 (30.0%) 1 (3.3%) 13 (43.3...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
571,0.0,percentage,2024,general_rate,adoption_metric,y helpful can 50-249 ict 10 (33.3%) 11 (36.7%) 0 (0.0%) 9 (30.0%) 2 (6.7%) 19 (63.3%) 2 (6.7%) 7 (23...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
574,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 1 (3.3%) 10 (33.3%) 3 (10.0%) 18 (60.0%) 0 (0.0%) 9 (30.0%) 250+ ict 8 (26.7%) 13 (43.3%) 2 (6...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
579,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 0 (0.0%) 11 (36.7%) 5 (16.7%) 15 (50.0%) 0 (0.0%) 10 (33.3%) 250+ ict 9 (30.0%) 11 (36.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
580,0.0,percentage,2024,general_rate,adoption_metric,%) 10 (33.3%) 250+ ict 9 (30.0%) 11 (36.7%) 0 (0.0%) 10 (33.3%) 5 (16.7%) 16 (53.3%) 0 (0.0%) 9 (30....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
583,0.0,percentage,2024,general_rate,adoption_metric,8 (26.7%) fra 50-249 ict 8 (26.7%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 6 (20.0%) 13 (43.3%) 0 (0.0%) 11 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
587,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 0 (0.0%) 16 (53.3%) 1 (3.3%) 14 (46.7%) 0 (0.0%) 15 (50.0%) 250+ ict 6 (20.0%) 11 (36.7%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
588,0.0,percentage,2024,general_rate,adoption_metric,16 (53.3%) gbr 50-249 ict 6 (20.0%) 13 (43.3%) 0 (0.0%) 11 (36.7%) 6 (20.0%) 13 (43.3%) 1 (3.3%) 10 ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
592,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 1 (3.3%) 13 (43.3%) 4 (13.3%) 13 (43.3%) 0 (0.0%) 13 (43.3%) 184  the adoption of artificial ...,,,,Context indicates adoption metric,0.75
593,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 1 (3.3%) 10 (33.3%) 6 (20.0%) 11 (36.7%) 0 (0.0%) 13 (43.3%) 250+ ict 5 (16.7%) 14 (46.7%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
594,0.0,percentage,2024,general_rate,adoption_metric,%) 13 (43.3%) 250+ ict 5 (16.7%) 14 (46.7%) 0 (0.0%) 11 (36.7%) 7 (23.3%) 15 (50.0%) 2 (6.7%) 6 (20....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
600,0.0,percentage,2024,general_rate,adoption_metric,46.7%) 0 (0.0%) 10 (33.3%) 2 (6.7%) 11 (36.7%) 0 (0.0%) 17 (56.7%) 250+ ict 6 (20.0%) 15 (50.0%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
601,0.0,percentage,2024,general_rate,adoption_metric,%) 17 (56.7%) 250+ ict 6 (20.0%) 15 (50.0%) 0 (0.0%) 9 (30.0%) 7 (23.3%) 12 (40.0%) 1 (3.3%) 10 (33....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
605,0.0,percentage,2024,general_rate,adoption_metric,ree strongly disagree can 50-249 ict 10 (33.3%) 0 (0.0%) 20 (66.7%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 11...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
606,0.0,percentage,2024,general_rate,adoption_metric,can 50-249 ict 10 (33.3%) 0 (0.0%) 20 (66.7%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 11 (36.7%) 1 (3.3%) 15 (...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
610,0.0,percentage,2024,general_rate,adoption_metric,50.0%) 0 (0.0%) 18 (60.0%) 3 (10.0%) 9 (30.0%) 0 (0.0%) 14 (46.7%) 3 (10.0%) 13 (43.3%) 0 (0.0%) 250...,,,250+,Sector comparison data - enrich with metadata,0.9
611,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 14 (46.7%) 3 (10.0%) 13 (43.3%) 0 (0.0%) 250+ ict 8 (26.7%) 0 (0.0%) 22 (73.3%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
612,0.0,percentage,2024,general_rate,adoption_metric,.0%) 13 (43.3%) 0 (0.0%) 250+ ict 8 (26.7%) 0 (0.0%) 22 (73.3%) 0 (0.0%) 15 (50.0%) 3 (10.0%) 12 (40...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
613,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 8 (26.7%) 0 (0.0%) 22 (73.3%) 0 (0.0%) 15 (50.0%) 3 (10.0%) 12 (40.0%) 0 (0.0%) 16 (53...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
617,0.0,percentage,2024,general_rate,adoption_metric,.0%) 4 (13.3%) 11 (36.7%) 8 (26.7%) 11 (36.7%) 0 (0.0%) deu 50-249 ict 15 (50.0%) 0 (0.0%) 15 (50.0%...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
618,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) 0 (0.0%) deu 50-249 ict 15 (50.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 16 (53.3%) 1 (3.3%) 13 (4...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
619,0.0,percentage,2024,general_rate,adoption_metric,deu 50-249 ict 15 (50.0%) 0 (0.0%) 15 (50.0%) 0 (0.0%) 16 (53.3%) 1 (3.3%) 13 (43.3%) 0 (0.0%) 16 (5...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
623,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 10 (33.3%) 4 (13.3%) 16 (53.3%) 0 (0.0%) 18 (60.0%) 3 (10.0%) 9 (30.0%) 0 (0.0%) 250+,,,250+,Sector comparison data - enrich with metadata,0.9
624,0.0,percentage,2024,general_rate,adoption_metric,53.3%) 0 (0.0%) 18 (60.0%) 3 (10.0%) 9 (30.0%) 0 (0.0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
625,0.0,percentage,2024,general_rate,adoption_metric,0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 13 (43.3%) 6 (20.0%) 11 (36.7%) 0 (0.0%) 16 (53...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
629,0.0,percentage,2024,general_rate,adoption_metric,20.0%) 1 (3.3%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) fra 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
630,0.0,percentage,2024,general_rate,adoption_metric,fra 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%) 0 (0.0%) 11 (36.7%) 4 (13.3%) 13 (43.3%) 2 (6.7%) 14 (...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
634,0.0,percentage,2024,general_rate,adoption_metric,73.3%) 0 (0.0%) 17 (56.7%) 1 (3.3%) 12 (40.0%) 0 (0.0%) 10 (33.3%) 2 (6.7%) 18 (60.0%) 0 (0.0%) 250+,,,250+,Sector comparison data - enrich with metadata,0.9
635,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 0 (0.0%) 10 (33.3%) 2 (6.7%) 18 (60.0%) 0 (0.0%) 250+ ict 5 (16.7%) 0 (0.0%) 25 (83.3%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
636,0.0,percentage,2024,general_rate,adoption_metric,.7%) 18 (60.0%) 0 (0.0%) 250+ ict 5 (16.7%) 0 (0.0%) 25 (83.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 14 (46....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
637,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 5 (16.7%) 0 (0.0%) 25 (83.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 16 (53....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
641,0.0,percentage,2024,general_rate,adoption_metric,gbr 50-249 ict 13 (43.3%) 1 (3.3%) 16 (53.3%) 0 (0.0%) 14 (46.7%) 7 (23.3%) 9 (30.0%) 0 (0.0%) 15 (5...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
647,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 1 (3.3%) 11 (36.7%) 2 (6.7%) 17 (56.7%) 0 (0.0%) 250+ ict 5 (16.7%) 1 (3.3%) 24 (80.0%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
648,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 5 (16.7%) 1 (3.3%) 24 (80.0%) 0 (0.0%) 14 (46.7%) 6 (20.0%) 10 (33.3%) 0 (0.0%) 14 (46...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
650,0.0,percentage,2024,general_rate,adoption_metric,33.3%) 0 (0.0%) 14 (46.7%) 2 (6.7%) 14 (46.7%) 0 (0.0%) 186  the adoption of artificial intelligenc...,,,,Context indicates adoption metric,0.75
654,0.0,percentage,2024,general_rate,adoption_metric,40.0%) 0 (0.0%) 17 (56.7%) 1 (3.3%) 12 (40.0%) 0 (0.0%) ita 50-249 ict 18 (60.0%) 2 (6.7%) 10 (33.3%...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
655,0.0,percentage,2024,general_rate,adoption_metric,ita 50-249 ict 18 (60.0%) 2 (6.7%) 10 (33.3%) 0 (0.0%) 10 (33.3%) 6 (20.0%) 14 (46.7%) 0 (0.0%) 15 (...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
659,0.0,percentage,2024,general_rate,adoption_metric,3.3%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 250...,,,250+,Sector comparison data - enrich with metadata,0.9
660,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 13 (43.3%) 5 (16.7%) 12 (40.0%) 0 (0.0%) 250+ ict 7 (23.3%) 1 (3.3%) 22 (73.3%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
661,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 7 (23.3%) 1 (3.3%) 22 (73.3%) 0 (0.0%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) 14 (46....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
667,0.0,percentage,2024,general_rate,adoption_metric,0.0%) 0 (0.0%) 14 (46.7%) 4 (13.3%) 12 (40.0%) 0 (0.0%) jpn 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
668,0.0,percentage,2024,general_rate,adoption_metric,jpn 50-249 ict 7 (23.3%) 3 (10.0%) 20 (66.7%) 0 (0.0%) 9 (30.0%) 6 (20.0%) 15 (50.0%) 0 (0.0%) 24 (8...,ICT,Japan,50-249,Sector comparison data - enrich with metadata,0.9
673,0.0,percentage,2024,general_rate,adoption_metric,80.0%) 0 (0.0%) 17 (56.7%) 2 (6.7%) 11 (36.7%) 0 (0.0%) 15 (50.0%) 2 (6.7%) 13 (43.3%) 0 (0.0%) 250+,,,250+,Sector comparison data - enrich with metadata,0.9
674,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 0 (0.0%) 15 (50.0%) 2 (6.7%) 13 (43.3%) 0 (0.0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
675,0.0,percentage,2024,general_rate,adoption_metric,0%) 250+ ict 11 (36.7%) 1 (3.3%) 18 (60.0%) 0 (0.0%) 15 (50.0%) 7 (23.3%) 7 (23.3%) 1 (3.3%) 17 (56....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
680,0.0,percentage,2024,general_rate,adoption_metric,20.0%) 0 (0.0%) 17 (56.7%) 2 (6.7%) 11 (36.7%) 0 (0.0%) usa 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%)...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
681,0.0,percentage,2024,general_rate,adoption_metric,11 (36.7%) 0 (0.0%) usa 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 10 (3...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
682,0.0,percentage,2024,general_rate,adoption_metric,usa 50-249 ict 6 (20.0%) 0 (0.0%) 24 (80.0%) 0 (0.0%) 12 (40.0%) 6 (20.0%) 10 (33.3%) 2 (6.7%) 14 (4...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
685,0.0,percentage,2024,general_rate,adoption_metric,23.3%) 1 (3.3%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) 250+ ict 7 (23.3%) 0 (0.0%) 23 (76.7%) 0 (0....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
686,0.0,percentage,2024,general_rate,adoption_metric,6.7%) 8 (26.7%) 0 (0.0%) 250+ ict 7 (23.3%) 0 (0.0%) 23 (76.7%) 0 (0.0%) 17 (56.7%) 5 (16.7%) 8 (26....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
687,0.0,percentage,2024,general_rate,adoption_metric,.0%) 250+ ict 7 (23.3%) 0 (0.0%) 23 (76.7%) 0 (0.0%) 17 (56.7%) 5 (16.7%) 8 (26.7%) 0 (0.0%) 14 (46....,ICT,,250+,Sector comparison data - enrich with metadata,0.9
694,0.0,percentage,2024,general_rate,adoption_metric,he enterprise does not spend on r&d can 50-249 ict 0 (0.0%) 14 (46.7%) 12 (40.0%) 0 (0.0%) 4 (13.3%)...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
695,0.0,percentage,2024,general_rate,adoption_metric,r&d can 50-249 ict 0 (0.0%) 14 (46.7%) 12 (40.0%) 0 (0.0%) 4 (13.3%) 0 (0.0%) manufacturing 0 (0.0%)...,ICT,Canada,50-249,Sector comparison data - enrich with metadata,0.9
698,0.0,percentage,2024,general_rate,adoption_metric,manufacturing 0 (0.0%) 15 (50.0%) 12 (40.0%) 0 (0.0%) 3 (10.0%) 0 (0.0%) 250+ ict 0 (0.0%) 16 (53.3%...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
699,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 15 (50.0%) 12 (40.0%) 0 (0.0%) 3 (10.0%) 0 (0.0%) 250+ ict 0 (0.0%) 16 (53.3%) 11 (36.7%) 1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
700,0.0,percentage,2024,general_rate,adoption_metric,12 (40.0%) 0 (0.0%) 3 (10.0%) 0 (0.0%) 250+ ict 0 (0.0%) 16 (53.3%) 11 (36.7%) 1 (3.3%) 1 (3.3%) 1 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
702,0.0,percentage,2024,general_rate,adoption_metric,) manufacturing 0 (0.0%) 21 (70.0%) 8 (26.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 8 (...,Manufacturing,Germany,50-249,Sector comparison data - enrich with metadata,0.9
703,0.0,percentage,2024,general_rate,adoption_metric,ng 0 (0.0%) 21 (70.0%) 8 (26.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 8 (26.7%) 15 (50...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
704,0.0,percentage,2024,general_rate,adoption_metric,(26.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) deu 50-249 ict 0 (0.0%) 8 (26.7%) 15 (50.0%) 0 (0.0%) 7 (23.3%) 0...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
705,0.0,percentage,2024,general_rate,adoption_metric,.0%) deu 50-249 ict 0 (0.0%) 8 (26.7%) 15 (50.0%) 0 (0.0%) 7 (23.3%) 0 (0.0%) manufacturing 0 (0.0%)...,ICT,Germany,50-249,Sector comparison data - enrich with metadata,0.9
708,0.0,percentage,2024,general_rate,adoption_metric,) manufacturing 0 (0.0%) 19 (63.3%) 9 (30.0%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 250+ ict 0 (0.0%) 11 (36.7%...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
709,0.0,percentage,2024,general_rate,adoption_metric,ng 0 (0.0%) 19 (63.3%) 9 (30.0%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 250+ ict 0 (0.0%) 11 (36.7%) 15 (50.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
710,0.0,percentage,2024,general_rate,adoption_metric,9 (30.0%) 0 (0.0%) 2 (6.7%) 0 (0.0%) 250+ ict 0 (0.0%) 11 (36.7%) 15 (50.0%) 0 (0.0%) 4 (13.3%) 0 (0...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
711,0.0,percentage,2024,general_rate,adoption_metric,(0.0%) 250+ ict 0 (0.0%) 11 (36.7%) 15 (50.0%) 0 (0.0%) 4 (13.3%) 0 (0.0%) manufacturing 2 (6.7%) 22...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
713,0.0,percentage,2024,general_rate,adoption_metric,ng 2 (6.7%) 22 (73.3%) 3 (10.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 7 (23.3%) 16 (53...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
714,0.0,percentage,2024,general_rate,adoption_metric,(10.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) fra 50-249 ict 0 (0.0%) 7 (23.3%) 16 (53.3%) 0 (0.0%) 7 (23.3%) 0...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
715,0.0,percentage,2024,general_rate,adoption_metric,.0%) fra 50-249 ict 0 (0.0%) 7 (23.3%) 16 (53.3%) 0 (0.0%) 7 (23.3%) 0 (0.0%) manufacturing 0 (0.0%)...,ICT,France,50-249,Sector comparison data - enrich with metadata,0.9
718,0.0,percentage,2024,general_rate,adoption_metric,) manufacturing 0 (0.0%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 6 (20.0%) 0 (0.0%) 250+ ict 0 (0.0%) 13 (43.3...,Manufacturing,,250+,Sector comparison data - enrich with metadata,0.9
719,0.0,percentage,2024,general_rate,adoption_metric,g 0 (0.0%) 9 (30.0%) 15 (50.0%) 0 (0.0%) 6 (20.0%) 0 (0.0%) 250+ ict 0 (0.0%) 13 (43.3%) 14 (46.7%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
720,0.0,percentage,2024,general_rate,adoption_metric,15 (50.0%) 0 (0.0%) 6 (20.0%) 0 (0.0%) 250+ ict 0 (0.0%) 13 (43.3%) 14 (46.7%) 2 (6.7%) 1 (3.3%) 0 (...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
723,0.0,percentage,2024,general_rate,adoption_metric,ufacturing 0 (0.0%) 16 (53.3%) 11 (36.7%) 3 (10.0%) 0 (0.0%) 0 (0.0%) gbr 50-249 ict 0 (0.0%) 18 (60...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
724,0.0,percentage,2024,general_rate,adoption_metric,0 (0.0%) 16 (53.3%) 11 (36.7%) 3 (10.0%) 0 (0.0%) 0 (0.0%) gbr 50-249 ict 0 (0.0%) 18 (60.0%) 10 (33...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
725,0.0,percentage,2024,general_rate,adoption_metric,36.7%) 3 (10.0%) 0 (0.0%) 0 (0.0%) gbr 50-249 ict 0 (0.0%) 18 (60.0%) 10 (33.3%) 0 (0.0%) 2 (6.7%) 0...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
726,0.0,percentage,2024,general_rate,adoption_metric,0%) gbr 50-249 ict 0 (0.0%) 18 (60.0%) 10 (33.3%) 0 (0.0%) 2 (6.7%) 0 (0.0%) manufacturing 0 (0.0%) ...,ICT,,50-249,Sector comparison data - enrich with metadata,0.9
729,0.0,percentage,2024,general_rate,adoption_metric,g 0 (0.0%) 16 (53.3%) 6 (20.0%) 1 (3.3%) 7 (23.3%) 0 (0.0%) 250+ ict 0 (0.0%) 12 (40.0%) 12 (40.0%) ...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
730,0.0,percentage,2024,general_rate,adoption_metric,6 (20.0%) 1 (3.3%) 7 (23.3%) 0 (0.0%) 250+ ict 0 (0.0%) 12 (40.0%) 12 (40.0%) 1 (3.3%) 2 (6.7%) 3 (1...,ICT,,250+,Sector comparison data - enrich with metadata,0.9
731,0.0,percentage,2024,general_rate,adoption_metric,ng 1 (3.3%) 20 (66.7%) 6 (20.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 15 (50.0%) 14 (4...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
732,0.0,percentage,2024,general_rate,adoption_metric,(20.0%) 2 (6.7%) 1 (3.3%) 0 (0.0%) ita 50-249 ict 0 (0.0%) 15 (50.0%) 14 (46.7%) 0 (0.0%) 1 (3.3%) 0...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
733,0.0,percentage,2024,general_rate,adoption_metric,0%) ita 50-249 ict 0 (0.0%) 15 (50.0%) 14 (46.7%) 0 (0.0%) 1 (3.3%) 0 (0.0%) manufacturing 0 (0.0%) ...,ICT,Italy,50-249,Sector comparison data - enrich with metadata,0.9
