id,source_id,metric_type,value,unit,year,sector,region,technology,context,confidence,page_number,created_at,updated_at,issue_type,issue_details
9278,17,unknown_metric,2014.0,energy_unit,2014,,,,"tps://data.europa.eu/doi/10.2759/759368. [18] knight, w. (2014), “how human-robot teamwork will upend manufacturing”, mit",0.7,,2025-07-20 00:08:49.392797,2025-07-20 00:08:49.392798,duplicate,Appears 6 times
11159,7,unknown_metric,2014.0,energy_unit,2014,,,,"tps://data.europa.eu/doi/10.2759/759368. [18] knight, w. (2014), “how human-robot teamwork will upend manufacturing”, mit",0.7,,2025-07-20 00:08:49.547161,2025-07-20 00:08:49.547161,duplicate,Appears 6 times
791,8,unknown_metric,2015.0,co2_emissions,2015,,,,such as the ‘not-invented-here syndrome’ (antons and piller 2015) and tech­ nology acceptance issues (marangunić and granić,0.7,,2025-07-20 00:07:18.618202,2025-07-20 00:07:18.618203,duplicate,Appears 6 times
3362,17,unknown_metric,2015.0,co2_emissions,2015,,,,such as the ‘not-invented-here syndrome’ (antons and piller 2015) and tech­ nology acceptance issues (marangunić and granić,0.7,,2025-07-20 00:07:18.876343,2025-07-20 00:07:18.876344,duplicate,Appears 6 times
5243,8,unknown_metric,2015.0,co2_emissions,2015,,,,such as the ‘not-invented-here syndrome’ (antons and piller 2015) and tech­ nology acceptance issues (marangunić and granić,0.7,,2025-07-20 00:07:19.192406,2025-07-20 00:07:19.192407,duplicate,Appears 6 times
6920,8,unknown_metric,2015.0,co2_emissions,2015,,,,such as the ‘not-invented-here syndrome’ (antons and piller 2015) and tech­ nology acceptance issues (marangunić and granić,0.7,,2025-07-20 00:08:49.148446,2025-07-20 00:08:49.148447,duplicate,Appears 6 times
9491,17,unknown_metric,2015.0,co2_emissions,2015,,,,such as the ‘not-invented-here syndrome’ (antons and piller 2015) and tech­ nology acceptance issues (marangunić and granić,0.7,,2025-07-20 00:08:49.393179,2025-07-20 00:08:49.393179,duplicate,Appears 6 times
11372,8,unknown_metric,2015.0,co2_emissions,2015,,,,such as the ‘not-invented-here syndrome’ (antons and piller 2015) and tech­ nology acceptance issues (marangunić and granić,0.7,,2025-07-20 00:08:49.582164,2025-07-20 00:08:49.582164,duplicate,Appears 6 times
147,4,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.542553,2025-07-20 00:07:18.542553,duplicate,Appears 6 times
1511,4,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.756644,2025-07-20 00:07:18.756644,duplicate,Appears 6 times
2184,17,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:07:18.874795,2025-07-20 00:07:18.874795,duplicate,Appears 6 times
6276,4,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:08:49.065041,2025-07-20 00:08:49.065042,duplicate,Appears 6 times
7640,4,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:08:49.291465,2025-07-20 00:08:49.291466,duplicate,Appears 6 times
8313,17,adoption_metric,0.0,percentage,2024,,,,"Generative AI adoption rates by country and business size
52%
56%
42%
36%
44%
30%
68%
63%
42%
42%
48%
25%
36%
34%
24%
0%
10%
20%
30%
40%
50%
60%
70%
US
Germany
India
UK
France
Source: Access Partnersh",0.75,,2025-07-20 00:08:49.391104,2025-07-20 00:08:49.391105,duplicate,Appears 6 times
27,1,adoption_metric,4.0,percentage,2024,,,,"4%, while the control group’s adoption rate was 24",0.75,,2025-07-20 00:07:18.512128,2025-07-20 00:07:18.512129,duplicate,Appears 6 times
1172,1,adoption_metric,4.0,percentage,2024,,,,"4%, while the control group’s adoption rate was 24",0.75,,2025-07-20 00:07:18.718074,2025-07-20 00:07:18.718075,duplicate,Appears 6 times
1845,17,adoption_metric,4.0,percentage,2024,,,,"4%, while the control group’s adoption rate was 24",0.75,,2025-07-20 00:07:18.874340,2025-07-20 00:07:18.874341,duplicate,Appears 6 times
6156,1,adoption_metric,4.0,percentage,2024,,,,"4%, while the control group’s adoption rate was 24",0.75,,2025-07-20 00:08:49.011574,2025-07-20 00:08:49.011575,duplicate,Appears 6 times
7301,1,adoption_metric,4.0,percentage,2024,,,,"4%, while the control group’s adoption rate was 24",0.75,,2025-07-20 00:08:49.249170,2025-07-20 00:08:49.249171,duplicate,Appears 6 times
7974,17,adoption_metric,4.0,percentage,2024,,,,"4%, while the control group’s adoption rate was 24",0.75,,2025-07-20 00:08:49.390499,2025-07-20 00:08:49.390500,duplicate,Appears 6 times
151,4,adoption_metric,10.0,billions_usd,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.542557,2025-07-20 00:07:18.542558,duplicate,Appears 6 times
1515,4,adoption_metric,10.0,billions_usd,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.756649,2025-07-20 00:07:18.756650,duplicate,Appears 6 times
2188,17,adoption_metric,10.0,billions_usd,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:07:18.874800,2025-07-20 00:07:18.874800,duplicate,Appears 6 times
6280,4,adoption_metric,10.0,billions_usd,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:08:49.065047,2025-07-20 00:08:49.065048,duplicate,Appears 6 times
7644,4,adoption_metric,10.0,billions_usd,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:08:49.291471,2025-07-20 00:08:49.291471,duplicate,Appears 6 times
8317,17,adoption_metric,10.0,billions_usd,2024,,,,"10
Businesses in India and the US lead in GAI adoption compared to their 
European counterparts
Overall, India (62%) and the US (51%) report the highest adoption rates, followed by Germany (41%), the ",0.75,,2025-07-20 00:08:49.391113,2025-07-20 00:08:49.391114,duplicate,Appears 6 times
942,13,profit_metric,5.0,billions_usd,2024,,,,"In Seattle, Microsoft’s AI for Good Open Call has set aside 
$5 million in Azure credits, paired with technical coaching, for Washington‑based 
nonprofits, universities, and startups tackling health, ",0.75,,2025-07-20 00:07:18.672665,2025-07-20 00:07:18.672666,duplicate,Appears 6 times
3912,17,profit_metric,5.0,billions_usd,2024,,,,"In Seattle, Microsoft’s AI for Good Open Call has set aside 
$5 million in Azure credits, paired with technical coaching, for Washington‑based 
nonprofits, universities, and startups tackling health, ",0.75,,2025-07-20 00:07:18.877087,2025-07-20 00:07:18.877088,duplicate,Appears 6 times
5793,13,profit_metric,5.0,billions_usd,2024,,,,"In Seattle, Microsoft’s AI for Good Open Call has set aside 
$5 million in Azure credits, paired with technical coaching, for Washington‑based 
nonprofits, universities, and startups tackling health, ",0.75,,2025-07-20 00:07:19.275389,2025-07-20 00:07:19.275390,duplicate,Appears 6 times
7071,13,profit_metric,5.0,billions_usd,2024,,,,"In Seattle, Microsoft’s AI for Good Open Call has set aside 
$5 million in Azure credits, paired with technical coaching, for Washington‑based 
nonprofits, universities, and startups tackling health, ",0.75,,2025-07-20 00:08:49.194565,2025-07-20 00:08:49.194565,duplicate,Appears 6 times
10041,17,profit_metric,5.0,billions_usd,2024,,,,"In Seattle, Microsoft’s AI for Good Open Call has set aside 
$5 million in Azure credits, paired with technical coaching, for Washington‑based 
nonprofits, universities, and startups tackling health, ",0.75,,2025-07-20 00:08:49.394115,2025-07-20 00:08:49.394116,duplicate,Appears 6 times
11922,13,profit_metric,5.0,billions_usd,2024,,,,"In Seattle, Microsoft’s AI for Good Open Call has set aside 
$5 million in Azure credits, paired with technical coaching, for Washington‑based 
nonprofits, universities, and startups tackling health, ",0.75,,2025-07-20 00:08:49.655356,2025-07-20 00:08:49.655356,duplicate,Appears 6 times
30,1,profit_metric,7.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:07:18.512132,2025-07-20 00:07:18.512133,duplicate,Appears 6 times
1175,1,profit_metric,7.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:07:18.718078,2025-07-20 00:07:18.718078,duplicate,Appears 6 times
1848,17,profit_metric,7.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:07:18.874344,2025-07-20 00:07:18.874345,duplicate,Appears 6 times
6159,1,profit_metric,7.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:08:49.011578,2025-07-20 00:08:49.011579,duplicate,Appears 6 times
7304,1,profit_metric,7.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:08:49.249174,2025-07-20 00:08:49.249175,duplicate,Appears 6 times
7977,17,profit_metric,7.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:08:49.390504,2025-07-20 00:08:49.390505,duplicate,Appears 6 times
31,1,profit_metric,16.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:07:18.512134,2025-07-20 00:07:18.512134,duplicate,Appears 6 times
1176,1,profit_metric,16.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:07:18.718079,2025-07-20 00:07:18.718079,duplicate,Appears 6 times
1849,17,profit_metric,16.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:07:18.874346,2025-07-20 00:07:18.874346,duplicate,Appears 6 times
6160,1,profit_metric,16.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:08:49.011579,2025-07-20 00:08:49.011580,duplicate,Appears 6 times
7305,1,profit_metric,16.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:08:49.249176,2025-07-20 00:08:49.249176,duplicate,Appears 6 times
7978,17,profit_metric,16.0,percentage,2024,,,,"Still, there is no difference in usage conditional on adoption
between junior and senior developers in Figure 4(b), and we see in Figure 6(b) that ju-
nior developers increase their output by 21% to 4",0.75,,2025-07-20 00:08:49.390506,2025-07-20 00:08:49.390507,duplicate,Appears 6 times
237,6,impact_metrics,6.8,percentage,2024,,,,"rademarks associated with AI but no increase in sales per worker. Conversely, ref. [20] estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while [5] put this number",0.7,,2025-07-20 00:07:18.564702,2025-07-20 00:07:18.564702,duplicate,Appears 6 times
2510,17,impact_metrics,6.8,percentage,2024,,,,"rademarks associated with AI but no increase in sales per worker. Conversely, ref. [20] estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while [5] put this number",0.7,,2025-07-20 00:07:18.875231,2025-07-20 00:07:18.875232,duplicate,Appears 6 times
4391,6,impact_metrics,6.8,percentage,2024,,,,"rademarks associated with AI but no increase in sales per worker. Conversely, ref. [20] estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while [5] put this number",0.7,,2025-07-20 00:07:19.094054,2025-07-20 00:07:19.094055,duplicate,Appears 6 times
6366,6,impact_metrics,6.8,percentage,2024,,,,"rademarks associated with AI but no increase in sales per worker. Conversely, ref. [20] estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while [5] put this number",0.7,,2025-07-20 00:08:49.088238,2025-07-20 00:08:49.088239,duplicate,Appears 6 times
8639,17,impact_metrics,6.8,percentage,2024,,,,"rademarks associated with AI but no increase in sales per worker. Conversely, ref. [20] estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while [5] put this number",0.7,,2025-07-20 00:08:49.391685,2025-07-20 00:08:49.391686,duplicate,Appears 6 times
10520,6,impact_metrics,6.8,percentage,2024,,,,"rademarks associated with AI but no increase in sales per worker. Conversely, ref. [20] estimated a 6.8% increase in sales per worker for firms innovating in AI technologies, while [5] put this number",0.7,,2025-07-20 00:08:49.510915,2025-07-20 00:08:49.510915,duplicate,Appears 6 times
32,1,impact_metrics,26.08,percentage,2024,,,,"oisy, when data is combined across three experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among developers using the AI tool. Notably, less exp",0.7,,2025-07-20 00:07:18.512135,2025-07-20 00:07:18.512136,duplicate,Appears 6 times
1177,1,impact_metrics,26.08,percentage,2024,,,,"oisy, when data is combined across three experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among developers using the AI tool. Notably, less exp",0.7,,2025-07-20 00:07:18.718080,2025-07-20 00:07:18.718081,duplicate,Appears 6 times
1850,17,impact_metrics,26.08,percentage,2024,,,,"oisy, when data is combined across three experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among developers using the AI tool. Notably, less exp",0.7,,2025-07-20 00:07:18.874347,2025-07-20 00:07:18.874348,duplicate,Appears 6 times
6161,1,impact_metrics,26.08,percentage,2024,,,,"oisy, when data is combined across three experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among developers using the AI tool. Notably, less exp",0.7,,2025-07-20 00:08:49.011581,2025-07-20 00:08:49.011581,duplicate,Appears 6 times
7306,1,impact_metrics,26.08,percentage,2024,,,,"oisy, when data is combined across three experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among developers using the AI tool. Notably, less exp",0.7,,2025-07-20 00:08:49.249177,2025-07-20 00:08:49.249177,duplicate,Appears 6 times
7979,17,impact_metrics,26.08,percentage,2024,,,,"oisy, when data is combined across three experiments and 4,867 de- velopers, our analysis reveals a 26.08% increase (SE: 10.3%) in completed tasks among developers using the AI tool. Notably, less exp",0.7,,2025-07-20 00:08:49.390508,2025-07-20 00:08:49.390509,duplicate,Appears 6 times
815,9,financial_metric,0.0,billions_usd,2024,,,,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards top oss developers with",0.7,,2025-07-20 00:07:18.625352,2025-07-20 00:07:18.625353,duplicate,Appears 6 times
3388,17,financial_metric,0.0,billions_usd,2024,,,,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards top oss developers with",0.7,,2025-07-20 00:07:18.876377,2025-07-20 00:07:18.876378,duplicate,Appears 6 times
5269,9,financial_metric,0.0,billions_usd,2024,,,,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards top oss developers with",0.7,,2025-07-20 00:07:19.201989,2025-07-20 00:07:19.201990,duplicate,Appears 6 times
6944,9,financial_metric,0.0,billions_usd,2024,,,,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards top oss developers with",0.7,,2025-07-20 00:08:49.155341,2025-07-20 00:08:49.155341,duplicate,Appears 6 times
9517,17,financial_metric,0.0,billions_usd,2024,,,,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards top oss developers with",0.7,,2025-07-20 00:08:49.393223,2025-07-20 00:08:49.393224,duplicate,Appears 6 times
11398,9,financial_metric,0.0,billions_usd,2024,,,,"chnical preview period. students can obtain copilot and pay $0 per month. similarly, github rewards top oss developers with",0.7,,2025-07-20 00:08:49.589608,2025-07-20 00:08:49.589609,duplicate,Appears 6 times
92,3,financial_metric,1.0,billions_usd,2024,,,,"are driving profitability as a result. in fact, for every $1 a company invests in generative ai, the roi is 3.7x across",0.7,,2025-07-20 00:07:18.533742,2025-07-20 00:07:18.533742,duplicate,Appears 6 times
184,5,financial_metric,1.0,billions_usd,2024,,,,"olling for medical needs, care for black patients averages $1,800 less per year. new technologies are being developed e",0.7,,2025-07-20 00:07:18.554104,2025-07-20 00:07:18.554105,duplicate,Appears 6 times
818,9,financial_metric,1.0,billions_usd,2024,,,,"r salary relative to a baseline of $119,371 (an increase of $1,683). together, these estimates indicate that copilot eligi",0.7,,2025-07-20 00:07:18.625357,2025-07-20 00:07:18.625357,duplicate,Appears 6 times
1446,3,financial_metric,1.0,billions_usd,2024,,,,"are driving profitability as a result. in fact, for every $1 a company invests in generative ai, the roi is 3.7x across",0.7,,2025-07-20 00:07:18.743704,2025-07-20 00:07:18.743705,duplicate,Appears 6 times
1666,5,financial_metric,1.0,billions_usd,2024,,,,"olling for medical needs, care for black patients averages $1,800 less per year. new technologies are being developed e",0.7,,2025-07-20 00:07:18.776250,2025-07-20 00:07:18.776251,duplicate,Appears 6 times
2119,17,financial_metric,1.0,billions_usd,2024,,,,"are driving profitability as a result. in fact, for every $1 a company invests in generative ai, the roi is 3.7x across",0.7,,2025-07-20 00:07:18.874709,2025-07-20 00:07:18.874710,duplicate,Appears 6 times
2339,17,financial_metric,1.0,billions_usd,2024,,,,"olling for medical needs, care for black patients averages $1,800 less per year. new technologies are being developed e",0.7,,2025-07-20 00:07:18.875005,2025-07-20 00:07:18.875006,duplicate,Appears 6 times
3391,17,financial_metric,1.0,billions_usd,2024,,,,"r salary relative to a baseline of $119,371 (an increase of $1,683). together, these estimates indicate that copilot eligi",0.7,,2025-07-20 00:07:18.876381,2025-07-20 00:07:18.876382,duplicate,Appears 6 times
